-0.3342 , -1.6540 , -162.7622 , -1.1383 , 0.2202 , -0.9334 , 2.49
-0.1356 , -1.5647 , -152.9827 , -1.1229 , 0.2132 , -0.9195 , 2.50
-0.0246 , -1.2951 , -143.2134 , -1.1075 , 0.2066 , -0.9060 , 2.51
-0.1230 , -1.3732 , -135.3981 , -1.0920 , 0.2004 , -0.8929 , 2.52
-0.0564 , -1.3011 , -126.8100 , -1.0766 , 0.1946 , -0.8802 , 2.53
0.0837 , -1.4093 , -118.8406 , -1.0611 , 0.1893 , -0.8678 , 2.54
0.1920 , -1.0667 , -105.0138 , -1.0456 , 0.1843 , -0.8558 , 2.55
0.2374 , -1.3491 , -96.3672 , -1.0301 , 0.1797 , -0.8442 , 2.56
-0.3055 , -1.0356 , -82.3096 , -1.0146 , 0.1754 , -0.8329 , 2.57
-0.0518 , -1.4823 , -77.4433 , -0.9992 , 0.1715 , -0.8220 , 2.58
-0.0373 , -1.3146 , -67.3717 , -0.9838 , 0.1680 , -0.8114 , 2.59
-0.1184 , -1.4618 , -57.8330 , -0.9684 , 0.1648 , -0.8011 , 2.60
-0.3637 , -1.3486 , -45.7896 , -0.9531 , 0.1620 , -0.7911 , 2.61
-0.2515 , -1.4020 , -37.1775 , -0.9379 , 0.1594 , -0.7815 , 2.62
-0.0784 , -1.4449 , -27.9540 , -0.9228 , 0.1572 , -0.7722 , 2.63
-0.2112 , -1.3966 , -18.0552 , -0.9077 , 0.1552 , -0.7632 , 2.64
0.2897 , -1.7040 , -12.8258 , -0.8927 , 0.1535 , -0.7545 , 2.65
-0.1140 , -1.3575 , -1.0769 , -0.8778 , 0.1521 , -0.7460 , 2.66
-0.0721 , -1.4670 , 6.3039 , -0.8631 , 0.1510 , -0.7379 , 2.67
0.2997 , -1.5749 , 14.0326 , -0.8484 , 0.1501 , -0.7300 , 2.68
0.1194 , -1.5530 , 24.4854 , -0.8338 , 0.1495 , -0.7225 , 2.69
0.0667 , -1.3990 , 37.4496 , -0.8194 , 0.1490 , -0.7151 , 2.70
0.1756 , -1.1640 , 48.1697 , -0.8051 , 0.1488 , -0.7081 , 2.71
0.4185 , -1.3360 , 55.9503 , -0.7910 , 0.1488 , -0.7013 , 2.72
0.6939 , -1.7090 , 62.3879 , -0.7769 , 0.1490 , -0.6947 , 2.73
0.5596 , -2.0444 , 72.8009 , -0.7631 , 0.1494 , -0.6884 , 2.74
0.5404 , -1.5554 , 87.6773 , -0.7493 , 0.1500 , -0.6823 , 2.75
0.2544 , -1.4904 , 96.9238 , -0.7357 , 0.1507 , -0.6765 , 2.76
0.2957 , -1.8436 , 100.5256 , -0.7223 , 0.1516 , -0.6709 , 2.77
